url,title,content,publishedAt,tag
https://www.auntminnie.com/imaging-informatics/artificial-intelligence/article/15663605/ultrasight-partners-with-selvas-healthcare,UltraSight partners with Selvas Healthcare - AuntMinnie,2019 10 21 17 41 6509 <b>Artificial Intelligence Ai</b> Suit 400 &middot; Ultrasound ... <b>Ai Bias</b>. Page 1 of 362. Next Page &middot; AuntMinnie. Stay Connected. Delivered&nbsp;...,2024-02-06 23:11:22,Bias
https://aibusiness.com/responsible-ai/ai-and-the-risk-of-technological-colonialism,<b>AI</b> and the Risk of Technological Colonialism - <b>AI</b> Business,"<b>Bias</b> in <b>AI</b> is not just a technical problem; it reflects the deeper societal and cultural constructs. Outside of gender <b>bias</b>, these constructs are not&nbsp;...",2024-02-06 23:03:49,Bias
https://www.cmswire.com/customer-experience/building-customer-trust-the-only-currency-in-the-age-of-ai/,Building Customer Trust: The Only Currency in the Age of <b>AI</b> - CMS Wire,"In fact, the deluge of information, alongside increasing concerns about <b>privacy</b>, data security and misinformation, has led to heightened distrust. We&#39;&nbsp;...",2024-02-08 18:01:05,Privacy
https://thehill.com/policy/technology/4456050-ai-companies-join-new-us-safety-consortium/,Leading <b>AI</b> companies join new US safety consortium: Biden administration - The Hill,Leading <b>artificial intelligence</b> (<b>AI</b>) companies joined a new safety ... <b>AI</b> development while preserving the <b>privacy</b> of data. The group will&nbsp;...,2024-02-08 17:51:06,Privacy
https://martech.org/ai-powered-martech-releases-and-news-feb-8/,<b>AI</b>-powered martech releases and news: Feb. 8,"... <b>AI</b> utilization in marketing and plans for its use. <b>Privacy</b>, cited by 52% of those surveyed, is marketers&#39; top concern regarding <b>AI</b> in marketing.",2024-02-08 17:50:39,Privacy
https://fortune.com/2024/02/08/mozilla-firefox-ceo-laura-chambers-mitchell-baker-leadership-transition/,Exclusive: Mozilla names new CEO as it pivots to data <b>privacy</b> - Fortune,"Mozilla Corp., which manages the open-source Firefox browser, announced today that Mitchell Baker is stepping down as CEO to focus on <b>AI</b> and internet&nbsp;...",2024-02-08 17:48:06,Privacy
https://iapp.org/news/a/waiting-for-certainty-when-a-comprehensive-national-privacy-law-isnt-coming/,Waiting for certainty: When a comprehensive national <b>privacy</b> law is not coming,Stay on top of the latest <b>AI</b> governance news and developments of the profession. The <b>Privacy</b> Advisor. Original reporting and feature articles on the&nbsp;...,2024-02-08 17:47:53,Privacy
https://www.washingtonpost.com/technology/2024/02/08/california-legislation-artificial-intelligence-regulation/,California lawmakers aim to regulate <b>AI</b> - The Washington Post,<b>AI</b> regulation advocates are now concerned that the same pattern of debate without action that played out with previous tech issues like <b>privacy</b> and&nbsp;...,2024-02-08 17:45:43,Privacy
https://news.bloomberglaw.com/privacy-and-data-security/ai-voice-robocalls-banned-by-federal-communications-enforcer,<b>AI</b> Voice Robocalls Banned by Federal Communications Enforcer - Bloomberg Law News,<b>Privacy</b> &amp; Data Security Law. The FCC confirmed Thursday that robocalls are banned under the Telephone Consumer Protection Act. Photographer: Billy&nbsp;...,2024-02-08 17:43:34,Privacy
https://www.cnbc.com/2024/02/08/google-gemini-ai-launches-in-new-app-subscription.html,Google rebrands Bard <b>AI</b> to Gemini and launches a new app and subscription,... <b>AI</b> models that power it ... Advertise With Us. Please Contact Us &middot; <b>Privacy</b> Policy; California Consumer <b>Privacy</b> Act (CCPA) Opt-Out Icon Your <b>Privacy</b>&nbsp;...,2024-02-08 17:34:48,Privacy
https://www.finance.senate.gov/chairmans-news/wyden-statement-at-finance-committee-hearing-on-ai-in-health-care,Wyden Statement at Finance Committee Hearing on <b>AI</b> in Health Care,This morning the Finance Committee meets to discuss the use of <b>artificial intelligence</b> or <b>AI</b> ... <b>privacy</b> with legislative proposals like my Algorithmic&nbsp;...,2024-02-08 17:30:50,Privacy
https://www.1news.co.nz/2024/02/08/facial-recognition-tech-like-taking-fingerprint-or-dna-ai-expert/,Facial recognition tech like taking &#39;fingerprint or DNA&#39; - <b>AI</b> expert - 1News,The <b>Privacy</b> Commissioner is keeping a close eye on a trial of facial recognition technology which started at Foodstuffs North Island stores today.,2024-02-08 17:18:06,Privacy
https://www.dentons.com/en/insights/articles/2024/february/8/roadmap-for-ethical-and-sustainable-adoption-of-artificial-intelligence,Roadmap for Ethical and Sustainable Adoption of <b>Artificial Intelligence</b> (“<b>AI</b>”) - Dentons,"1. Ethics and Governance: &middot; 2. Education, Research, and Innovation: &middot; 3. Data and Organizations: &middot; 4. Innovative and Emerging Industries: &middot; 5. <b>Privacy</b>,&nbsp;...",2024-02-08 17:09:17,Privacy
https://www.law360.com/cybersecurity-privacy/articles/1795720/breaking-fcc-immediately-bans-robocalls-using-ai-cloned-voices,BREAKING: FCC Immediately Bans Robocalls Using <b>AI</b>-Cloned Voices - Law360,Check out the Law360 Pulse Leaderboard to see which first-in-class firms made the list this year. Top 10 trending in Cybersecurity &amp; <b>Privacy</b>. 1Ex-&nbsp;...,2024-02-08 16:44:22,Privacy
https://mayor.dc.gov/release/mayor-bowser-signs-order-defining-dc%25E2%2580%2599s-ai-values-and-ai-strategic-plan,Mayor Bowser Signs Order Defining DC&#39;s <b>AI</b> Values and <b>AI</b> Strategic Plan | mayormb,These include plans for <b>AI</b> training at the agency level and processes for ensuring <b>privacy</b> and cybersecurity are preserved as <b>AI</b> technology is&nbsp;...,2024-02-08 16:17:50,Privacy
https://www.mastercard.com/news/press/2024/february/mastercard-joins-u-s-ai-safety-institute-consortium-to-guide-national-ai-standards/,Mastercard joins U.S. <b>AI</b> Safety Institute Consortium to guide national <b>AI</b> standards,Read more about Mastercard&#39;s Data &amp; Tech Responsibility Principles here. Related stories. Two tech optimists on the intersection of data <b>privacy</b> and&nbsp;...,2024-02-08 15:48:26,Privacy
https://www.crowdstrike.com/press-releases/crowdstrike-named-founding-member-of-nist-artificial-intelligence-safety-institute-consortium/,CrowdStrike Named Founding Member of NIST <b>AI</b> Safety Institute Consortium,"As a founding member of the AISIC, we intend to help organizations and agencies embrace <b>privacy</b>-by-design and responsible <b>AI</b> technology for more&nbsp;...",2024-02-08 14:04:02,Privacy
https://www.adexchanger.com/content-studio/is-your-marketing-technology-future-ready/,Is Your Marketing Technology Future-Ready? - AdExchanger,"Generative <b>AI</b> exploded onto the scene more than a year ago, and now you can&#39;t go ... <b>privacy</b>, identity and <b>AI</b> to commerce, CTV, measurement and mobile.",2024-02-08 13:19:42,Privacy
https://www.forbes.com/sites/bernardmarr/2024/02/08/understanding-ai-in-2023-its-definition-role-and-impact/,"Understanding <b>AI</b> In 2023: Its Definition, Role, And Impact - Forbes","Hot topics of debate right now revolve around what is acceptable when it comes to issues such as <b>privacy</b>, <b>AI</b> bias, transparency and intellectual&nbsp;...",2024-02-08 12:34:44,Privacy
https://www.washingtonpost.com/technology/2024/02/08/ai-professional-headshots/,<b>AI</b> professional headshots are quick and easy. But should you use one?,"<b>AI</b> headshots are growing in popularity, <b>AI</b> experts and image providers say. ... Data and <b>Privacy</b>: A guide to every <b>privacy</b> setting you should change now&nbsp;...",2024-02-08 12:25:07,Privacy
https://www.unite.ai/building-a-data-fortress-data-security-and-privacy-in-the-age-of-generative-ai-and-llms/,Building a Data Fortress: Data Security and <b>Privacy</b> in the Age of Generative <b>AI</b> and LLMs,Mitigating <b>privacy</b> concerns in the digital age involves a multi-faceted approach. It&#39;s about striking a balance between leveraging the power of <b>AI</b> for&nbsp;...,2024-02-08 11:41:09,Privacy
https://www.securityweek.com/biden-administration-names-a-director-of-the-new-ai-safety-institute/,Biden Administration Names a Director of the New <b>AI</b> Safety Institute - SecurityWeek,"... <b>artificial intelligence</b> (<b>AI</b>) ... ChatGPT, the <b>AI</b> Revolution, and the Security, <b>Privacy</b> and Ethical Implications.",2024-02-08 11:06:37,Privacy
https://www.datadriveninvestor.com/2024/02/07/can-ai-shield-us-from-aggressive-marketing/,Can <b>AI</b> Shield Us from Aggressive Marketing? | DataDrivenInvestor,"<b>Bias</b> Busters: Promoting Conscious Choices. Unseen forces often nudge our decisions online. Cognitive <b>biases</b>, like the fear of missing out or the&nbsp;...",2024-02-08 03:44:57,Bias
https://www.deccanherald.com/technology/biased-gpt-singapore-builds-ai-model-to-represent-southeast-asians-2885475,<b>Biased</b> GPT? Singapore builds <b>AI</b> model to &#39;represent&#39; Southeast Asians - Deccan Herald,"<b>Biased</b> GPT? Singapore builds <b>AI</b> model to &#39;represent&#39; Southeast Asians. There are over 7,000 languages spoken worldwide. Yet LLMs including Open <b>AI&#39;s</b>&nbsp;...",2024-02-08 03:35:33,Bias
https://thestrand.ca/ai-and-regime-types-who-benefits-and-how/,<b>AI</b> and regime types: who benefits and how? - The Strand,"Multiple scholars point to <b>AI&#39;s</b> bureaucratic use as a conduit for reinforcing racism, sexism, and other existing societal <b>biases</b>. More concretely, <b>AI</b>&nbsp;...",2024-02-08 02:04:53,Bias
https://www.context.news/ai/singapore-builds-ai-model-to-represent-southeast-asians,Singapore builds <b>AI</b> model to &#39;represent&#39; Southeast Asians - Context News,<b>Biased</b> GPT? Singapore builds <b>AI</b> model to &#39;represent&#39; Southeast Asians &middot; What&#39;s the context? A Singapore government-backed project to build a large&nbsp;...,2024-02-08 02:01:31,Bias
https://theconversation.com/whether-of-politicians-pop-stars-or-teenage-girls-sexualised-deepfakes-are-on-the-rise-they-hold-a-mirror-to-our-sexist-world-222491,"Whether of politicians, pop stars or teenage girls, sexualised deepfakes are on the rise. They ...",Whether or not the editing was assisted by <b>artificial intelligence</b> (<b>AI</b>) ... <b>Artificial intelligence</b> (<b>AI</b>) <b>bias</b> &middot; Sexualisation of women &middot; <b>Artificial</b>&nbsp;...,2024-02-08 01:44:55,Bias
https://www.medicaleconomics.com/view/ai-with-potential-benefits-and-risks-lands-among-top-priorities-in-health-care,"<b>AI</b>, with potential benefits and risks, lands among top priorities in health care","All attempts should be made to mitigate discrimination and <b>bias</b> in <b>AI</b>. Medical groups, physicians, other clinicians and providers should be&nbsp;...",2024-02-08 01:42:31,Bias
https://www.digitalinformationworld.com/2024/02/creatives-are-struggling-to-meet.html,"Creatives Are Struggling to Meet Production Quotas, Could <b>AI</b> Be the Answer?","Sixty-six percent of marketers are worried about <b>bias</b> in <b>AI</b>-generated content, while fifty percent lack trust in its suitability for branding and&nbsp;...",2024-02-08 01:38:25,Bias
https://techwireasia.com/02/2024/kyndryl-solving-ai-challenges-for-businesses/,Kyndryl: solving <b>AI</b> challenges for businesses - Tech Wire Asia,"Potential <b>bias</b>: If not properly addressed, <b>AI</b> systems can inadvertently perpetuate <b>bias</b> present in training data, leading to discriminatory outcomes.",2024-02-08 01:36:41,Bias
https://www.scientificamerican.com/article/even-chatgpt-says-chatgpt-is-racially-biased/,Even ChatGPT Says ChatGPT Is Racially <b>Biased</b> - Scientific American,"Developers of <b>artificial intelligence</b> are well aware, and share the concern, that their large language models could perpetuate racial and cultural&nbsp;...",2024-02-08 01:00:08,Bias
https://www.zdnet.com/article/how-lenovo-works-on-dismantling-ai-bias-while-building-laptops/,How Lenovo works on dismantling <b>AI bias</b> while building laptops - ZDNET,We can begin mitigating <b>AI bias</b> risk today by ensuring that we have talent with various backgrounds or lived experiences. Establishing internal&nbsp;...,2024-02-08 00:54:29,Bias
https://www.itnonline.com/content/ahima-launches-ai-resource-hub-propel-healthcare-future-non-clinical-ai,AHIMA Launches <b>AI</b> Resource Hub to Propel Healthcare into the Future of Non-Clinical <b>AI</b>,"Privacy, Security, and Unintended <b>Bias</b>: While <b>AI</b> tools hold promise in improving care coordination and patient communications, interviewees stress the&nbsp;...",2024-02-08 00:50:26,Bias
https://today.marquette.edu/2024/02/nmdsi-awards-over-600000-in-research-and-curricula-funding-to-university-experts/,NMDSI awards over $600000 in research and curricula funding to university experts,"Centered around the NMDSI&#39;s five COE focus areas – <b>artificial intelligence</b>, <b>AI</b> and data <b>bias</b> and ethics, behavioral economics, financial literacy&nbsp;...",2024-02-08 00:26:04,Bias
https://www.trendwatching.com/innovation-of-the-day/heetchs-postcards-compel-midjourney-to-fix-bias-in-ai-generated-images-of-paris-banlieues,Heetch&#39;s postcards compel Midjourney to fix <b>bias</b> in <b>AI</b>-generated images of Paris banlieues,"In November 2023, we covered French ride-hailing app Heetch&#39;s campaign against <b>biased</b> depictions of Paris banlieues by Midjourney&#39;s generative <b>AI</b>.",2024-02-08 00:25:14,Bias
https://www.unite.ai/llmops-the-next-frontier-for-machine-learning-operations/,LLMOps: The Next Frontier for Machine Learning Operations - Unite.<b>AI</b>,"They also need a lot of data to learn from, which can raise data quality, privacy, and ethics issues. Moreover, LLMs can generate inaccurate, <b>biased</b>,&nbsp;...",2024-02-08 00:02:49,Bias
https://www.journalofaccountancy.com/news/2024/feb/privacy-and-profits-how-responsible-data-protection-can-drive-revenue.html,Privacy and profits: How responsible data protection can drive revenue,"Establish protections, such as <b>AI</b> ethics management programs, involving humans in the process, and working to remove any <b>biases</b> in the algorithms when&nbsp;...",2024-02-08 00:01:14,Bias
https://www.techdirt.com/2024/02/07/congressional-witness-claims-chatgpt-wont-write-poems-praising-jim-jordan-ranking-member-submits-a-bunch-of-chatgpt-authored-poems-praising-jim-jordan/,Congressional Witness Claims ChatGPT Won&#39;t Write Poems Praising Jim Jordan - Techdirt.,"Second, there are lots of concerns about inherent <b>biases</b> built into generative <b>AI</b> training systems, but a failure to write about Jim Jordan is pretty&nbsp;...",2024-02-07 23:34:16,Bias
https://livingwithamplitude.com/amputees-prosthetics-generative-ai-images-misleading/,Who Gets Harmed by Bogus <b>AI</b> Images of Amputees? - Amplitude Magazine,"... <b>bias</b>,” Casillas says. “As a first step in this journey with generative <b>AI</b>, we&#39;re constantly working to avoid harm and <b>bias</b>. One thing we are doing&nbsp;...",2024-02-07 23:19:16,Bias
https://www.healthcareitnews.com/news/why-healthcare-llms-should-address-clinical-quality-measures,Why healthcare LLMs should address clinical quality measures,"Q. Regarding <b>AI</b> and CQM/HCC, you say even with advanced <b>AI</b> tools, challenges with data quality and <b>bias</b> loom large, as does the inherent complexity of&nbsp;...",2024-02-07 23:16:28,Bias
https://www.forbes.com/sites/forbesbusinessdevelopmentcouncil/2024/02/07/dont-be-afraid-to-be-paranoid-about-ai/,Don&#39;t Be Afraid To Be Paranoid About <b>AI</b> - Forbes,"How do we guard against that and avoid adding more <b>bias</b> to the world? The answer for my company is not aiming <b>AI</b> at people. That way, we have a lot&nbsp;...",2024-02-07 22:42:55,Bias
https://cordcuttersnews.com/amazon-joins-us-artificial-intelligence-safety-institute-to-promote-responsible-ai/,Amazon Joins US <b>Artificial Intelligence</b> Safety Institute to Promote Responsible <b>AI</b>,"Today, Amazon announced it is taking steps to work with <b>AI</b> partners to develop safety, <b>fairness</b>, and security for the <b>AI</b> they develop. The hope is&nbsp;...",2024-02-08 13:08:38,Fairness
https://www.ukauthority.com/articles/dsit-funds-projects-for-fair-ai-in-higher-education-and-healthcare/,DSIT funds projects for fair <b>AI</b> in higher education and healthcare | UKAuthority,Projects to improve the <b>fairness</b> of <b>AI</b> systems in higher education and to use the technology in addressing bias in healthcare are among those to&nbsp;...,2024-02-08 11:57:12,Fairness
https://ciolook.com/what-role-does-artificial-intelligence-play-in-the-future-of-online-casinos/,What Role Does <b>Artificial Intelligence</b> Play in the Future of Online Casinos? - CIOLook,"Online casinos are leveraging <b>AI</b> to guarantee <b>fairness</b> and integrity. Random Number Generators, essential for fair play, are now supplemented with <b>AI</b>&nbsp;...",2024-02-08 11:39:43,Fairness
https://www.thestreet.com/crypto/markets/palantir-unveils-cryptos-200-billion-ai-industry-can-adopt,Palantir co-founder unveils which cryptos $200 billion <b>AI</b> industry might use - TheStreet,"&#39;Conversely, DeFi&#39;s transparent and decentralized ledger can provide <b>AI</b> with robust, tamper-proof data, improving the accuracy and <b>fairness</b> of <b>AI</b>&nbsp;...",2024-02-08 08:40:26,Fairness
https://www.mondaq.com/unitedstates/new-technology/1421464/artificial-intelligence-and-machine-learning-model-forensics,United States: <b>Artificial Intelligence</b> And Machine Learning Model Forensics - Mondaq,"However, this growing reliance on <b>AI</b> and ML models also raises critical concerns, including their transparency, <b>fairness</b> and accountability. <b>AI</b> and ML&nbsp;...",2024-02-08 08:14:03,Fairness
https://www.jdsupra.com/legalnews/cftc-requests-comments-on-the-use-of-8045412/,CFTC Requests Comments on the Use of <b>Artificial Intelligence</b> | Davis Wright Tremaine LLP,"... <b>artificial intelligence</b> (<b>AI</b>) in the derivatives markets the CFTC regulates. ... <b>AI</b>, focusing on <b>fairness</b>, transparency, explainability, and security.",2024-02-08 08:10:00,Fairness
https://medriva.com/uncategorized/the-impact-of-deep-learning-aided-decision-support-systems-on-physicians-diagnostic-accuracy-across-skin-tones/,The Impact of Deep Learning-Aided Decision Support Systems on Physicians&#39; Diagnostic ... - Medriva,As <b>artificial intelligence</b> (<b>AI</b>) and machine learning continue to ... These findings underline the need for <b>AI</b> developers to ensure <b>fairness</b> and&nbsp;...,2024-02-08 05:56:58,Fairness
https://ounews.co/science-mct/the-open-university-among-winners-of-the-prestigious-ai-fairness-innovation-challenge/,The Open University among winners of the prestigious <b>AI Fairness</b> Innovation Challenge,The project aims to advance <b>fairness</b> in Higher Education (HE) by addressing bias and discrimination in <b>AI</b>-driven learning analytics systems.,2024-02-08 03:16:49,Fairness
https://medium.com/%40hassantaher-blog/how-ai-is-revolutionizing-the-gambling-industry-e588fcf80274,"How <b>AI</b> is Revolutionizing the Gambling Industry | by Hassan Taher | Feb, 2024 | Medium",Data Privacy and Security &middot; Risk of Gambling Addiction &middot; <b>Fairness</b> of <b>AI</b> Algorithms &middot; Regulatory Compliance &middot; Balancing Innovation with Ethical Practices.,2024-02-07 02:57:27,Fairness
https://dataconomy.com/2024/02/06/how-ai-is-revolutionizing-education/,How <b>AI</b> Is Revolutionizing Education - Dataconomy,"Teachers can easily review and adjust the grades before releasing them to students, ensuring accuracy and <b>fairness</b>. Pinpointing knowledge gaps. <b>AI</b> can&nbsp;...",2024-02-07 01:49:28,Fairness
https://www.campaignasia.com/article/privacy-and-employee-readiness-still-barriers-to-brands-and-agencies-embracing-ai/494235,<b>Privacy</b> and employee readiness still barriers to brands and agencies embracing <b>AI</b>,Campaign Asia-Pacific teamed up with Forrester to understand how marketers and agency professionals are applying <b>AI</b> in their work now and plan to&nbsp;...,2024-02-09 17:05:41,Privacy
https://www.forbes.com/sites/forbestechcouncil/2024/02/09/why-responsible-ai-innovation-starts-with-ethical-technologists/,Why Responsible <b>AI</b> Innovation Starts With Ethical Technologists - Forbes,"... <b>AI</b> safety, security, <b>privacy</b>, equity and civil rights. Among other directives, the order asks developers of powerful <b>AI</b> systems to share safety&nbsp;...",2024-02-09 16:50:11,Privacy
https://techhq.com/2024/02/dynatrace-cto-bernd-greifeneder-causal-ai-and-other-stuff/,Dynatrace CTO talks causal <b>AI</b> and carbon consumption - TechHQ,"Well, we have lots of engagements on the data side – governance and <b>privacy</b>. For instance, with OpenPipeline it&#39;s all about <b>privacy</b> because when&nbsp;...",2024-02-09 16:38:50,Privacy
https://www.natlawreview.com/article/br-privacy-security-download-february-2024,"Comprehensive Review of <b>Privacy</b> and Security Laws, Regulations",... <b>privacy</b> harms. FEDERAL LAWS &amp; REGULATION. FTC Publishes Technology Blog on <b>AI Privacy</b> and <b>Confidentiality</b> The Federal Trade Commission (“FTC&nbsp;...,2024-02-09 15:38:49,Privacy
https://statetechmagazine.com/article/2024/02/state-and-local-organizations-assess-using-ai-responsibly,State and Local Organizations Assess Using <b>AI</b> Responsibly - StateTech Magazine,"... <b>AI</b> bias, <b>privacy</b> and cybersecurity.” Government Working Groups Examine <b>AI</b> Best Practices. San Jose details seven guidelines for generative <b>AI</b> use&nbsp;...",2024-02-09 15:32:50,Privacy
https://leger360.com/surveys/use-of-ai-tools/,Use of <b>AI</b> Tools - Leger Marketing,"... <b>privacy</b>, job displacement, and ethical considerations. As society navigates the benefits and challenges posed by <b>AI</b>, discussions on regulation&nbsp;...",2024-02-09 15:01:27,Privacy
https://www.gibsondunn.com/artificial-intelligence-review-and-outlook-2024/,<b>Artificial Intelligence</b> Review and Outlook – 2024 - Gibson Dunn,"2023 was a transformative year for the legal, regulatory, and policy landscape around <b>artificial intelligence</b> (“<b>AI</b>”). ... <b>AI</b> models can protect <b>privacy</b>&nbsp;...",2024-02-09 14:57:35,Privacy
https://techpolicy.press/red-teaming-ai-the-devil-is-in-the-details,Red Teaming <b>AI</b>: The Devil Is In The Details | TechPolicy.Press,<b>AI</b> systems pose diverse risks—from <b>privacy</b> breaches to bias and misinformation. What targets are set for red-teaming and how they are communicated&nbsp;...,2024-02-09 14:37:51,Privacy
https://www.finextra.com/newsarticle/43680/nextgen-nordics-2024-agenda-to-cover-ai-buy-now-pay-later-data-privacy-and-request-to-pay,"NextGen Nordics 2024: Agenda to cover <b>AI</b>, Buy Now Pay Later, data <b>privacy</b> and Request to Pay","The Nordic region has been at the vanguard of innovation across payments for decades, but is that the case in 2024? NextGen Nordics 2024 - a&nbsp;...",2024-02-09 14:18:55,Privacy
https://thehill.com/policy/technology/4457401-mayor-bowser-signs-order-ai-dc-government/,Mayor Bowser signs order outlining <b>AI</b> plan for DC government | The Hill,"... <b>artificial intelligence</b> (<b>AI</b>) into local government agencies. “We ... <b>privacy</b> and cybersecurity as the agencies begin to use <b>AI</b>, the announcement said.",2024-02-09 13:25:35,Privacy
https://www.datanami.com/2024/02/08/feds-launch-ai-safety-institute-and-consortium-to-set-ai-rules/,Feds Launch <b>AI</b> Safety Institute and Consortium to Set <b>AI</b> Rules - Datanami,"AI security, privacy, and ethical concerns were simmering on the backburner ... Tags: AI ethics, AI <b>privacy</b>, <b>AI</b> safety, AI security, AISI, AISIC&nbsp;...",2024-02-09 10:52:14,Privacy
https://www.cfodive.com/news/yellen-backs-legislation-avert-ai-threat-financial-stability/707035/,Yellen backs legislation to avert <b>AI</b> threat to financial stability | CFO Dive,"<b>AI</b> poses several risks, including to safety and soundness, FSOC said. ... | View our other publications | <b>Privacy</b> policy | Terms of use | Take down&nbsp;...",2024-02-09 09:41:40,Privacy
https://www.courthousenews.com/california-lawmaker-aims-to-put-up-guardrails-for-ai-development/,California lawmaker aims to put up guardrails for <b>AI</b> development - Courthouse News,"... <b>AI</b> capital. Senate Bill 1047, called the Safe and Secure Innovation for ... For Strohmer, data <b>privacy</b> is key. He said there&#39;s a conflict between&nbsp;...",2024-02-09 09:27:55,Privacy
https://www.ftc.gov/policy/advocacy-research/tech-at-ftc/2024/02/few-key-principles-excerpt-chair-khans-remarks-january-tech-summit-ai,A few key principles: An excerpt from Chair Khan&#39;s Remarks at the January Tech Summit on <b>AI</b>,We similarly recognize the ways that consumer protection and competition enforcement are deeply connected—with firms engaging in <b>privacy</b> violations to&nbsp;...,2024-02-09 09:17:17,Privacy
https://statescoop.com/washington-dc-ai-strategic-plan-testing-sandbox/,"Washington D.C. announces <b>AI</b> strategic plan, <b>AI</b> testing &#39;sandbox&#39; | StateScoop","... <b>privacy</b>, according to a strategic plan document shared with StateScoop. Advertisement. Miller said Washington&#39;s Office of the Chief Technology&nbsp;...",2024-02-09 08:37:29,Privacy
https://sonomastatestar.com/36194/opinion/ai-may-pose-a-threat-to-student-privacy/,<b>AI</b> may pose a threat to student <b>privacy</b> - Sonoma State Star,This venture into the <b>AI</b> realm has raised questions and concerns about both convenience and <b>privacy</b> for many students here at SSU. Last Tuesday before&nbsp;...,2024-02-09 08:22:19,Privacy
https://www.medicaleconomics.com/view/how-ai-threatens-the-privacy-of-patient-health-data,How <b>AI</b> threatens the <b>privacy</b> of patient health data - Medical Economics,How do we balance <b>AI&#39;s</b> potential for advancing medical research against the need to safeguard the <b>privacy</b> of individuals&#39; health information?,2024-02-09 08:05:50,Privacy
https://www.telefonica.com/en/communication-room/press-room/telefonica-hosts-the-6th-apep-conference/,Telefónica hosts the 6th APEP Conference,"The event focused on <b>privacy</b> and <b>artificial intelligence</b> in the regulatory, administrative and criminal domains ... <b>AI</b> rooted in the company&#39;s ethical&nbsp;...",2024-02-09 07:59:48,Privacy
https://time.com/6692891/us-ai-safety-institute-consortium/,Top <b>AI</b> Companies Join Government Effort to Set Safety Standards - Time,"... <b>privacy</b> violations, but still promote the technology&#39;s potential to ... <b>AI</b> models as well as rules for watermarking <b>AI</b>-generated content. Read More&nbsp;...",2024-02-09 07:23:08,Privacy
https://www.prnewswire.com/news-releases/eightfold-ai-announces-participation-in-department-of-commerce-consortium-dedicated-to-ai-safety-302057900.html,EIGHTFOLD <b>AI</b> ANNOUNCES PARTICIPATION IN DEPARTMENT OF COMMERCE ... - PR Newswire,"Eightfold <b>AI</b>, the leader in <b>AI</b>-powered talent intelligence, today ... <b>Privacy</b> Notice. You can withdraw your consent at any time in the footer&nbsp;...",2024-02-09 06:30:58,Privacy
https://www.news-medical.net/news/20240208/AI-models-show-promise-in-predicting-heart-disease-risks-but-lack-validation.aspx,"<b>AI</b> models show promise in predicting heart disease risks, but lack validation - News-Medical",The prediction risk of <b>bias</b> assessment tool (PROBAST) was also used. Key findings. A total of 79 relevant articles published between 2017 and 2021&nbsp;...,2024-02-09 04:23:10,Bias
https://golf.com/gear/fairway-woods/best-fairway-woods-2024-reviews-clubtest/,ClubTest 2024: 16 new fairway woods tested and reviewed - Golf Magazine,... <b>bias Ai</b> Smoke Max D and lightweight Ai Smoke Max Fast. Club Comparison. Compare Callaway fairway wood models below. Callaway Paradym Ai Smoke Max.,2024-02-09 04:09:10,Bias
https://medriva.com/breaking-news/the-unforeseen-consequences-of-ai-and-authorship-in-scientific-research/,The Unforeseen Consequences of <b>AI</b> and Authorship in Scientific Research - Medriva,"Read about the legal tussle over authorship among scientists, the use of <b>AI</b> to detect fraudulent research papers, and the implications of <b>biased</b>&nbsp;...",2024-02-09 03:18:48,Bias
https://www.news-medical.net/news/20240208/AIs-ability-to-detect-COVID-19-from-coughs-faces-real-world-challenges.aspx,<b>AI&#39;s</b> ability to detect COVID-19 from coughs faces real-world challenges - News-Medical,"Some factors that withheld <b>AI</b>-based classifier applications were sampling <b>biases</b>, unvalidated data on participants&#39; COVID-19 status, and delay&nbsp;...",2024-02-09 02:09:08,Bias
https://scholarship.claremont.edu/cmc_theses/3498/,&quot;Towards Algorithmic Justice: Human Centered Approaches to Artificial I&quot; by Jihyun Kim,"<b>Artificial Intelligence</b> (<b>AI</b>) has positively transformed the Financial services sector but also introduced <b>AI biases</b> against protected groups,&nbsp;...",2024-02-09 01:56:50,Bias
https://www.medicaleconomics.com/view/feds-warn-of-new-akira-hacking-group-targeting-health-care,Feds warn of new &#39;Akira&#39; hacking group targeting health care - Medical Economics,"... <b>bias</b> and discrimination for people affected by <b>AI</b> systems. Wyden, Sen. Cory Booker (D-New Jersey) and Rep. Yvette Clarke (D-New York) have&nbsp;...",2024-02-09 01:56:43,Bias
https://www.reuters.com/legal/ex-tiktok-executive-claims-she-was-fired-reporting-sex-age-bias-2024-02-08/,"Ex-TikTok executive claims she was fired for reporting sex, age <b>bias</b> | Reuters","... <b>AI</b> is transforming Indonesia&#39;s election February 7, 2024. A billboard ... <b>bias</b> and, in one case, sexual harassment to supervisors and human resources.",2024-02-09 01:44:23,Bias
https://www.fastcompany.com/video/ai-for-all-combating-bias-and-widening-inequities/8PhXHxx7,VIDEO | <b>AI</b> for All? combating <b>bias</b> and widening Inequities - Fast Company,"Featuring Neeti Mehta Shukla, Cofounder and Social Impact Officer, Automation Anywhere, and Lauren Woodman, CEO, DataKind.",2024-02-09 01:41:10,Bias
